DAM_X,DAM_Y,DAM_Z,filename,frame_id,pnt_id,x,y,Xc,Yc,FWHMx,FWHMy
-48,-8,-38,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-048.Yn-008.Zn-038191_0001.fits,12,2.0,3530.0,3794.0,3533.250068097019,3788.09981252334,7.153259117220926,6.117510106036151
-48,-8,-38,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-048.Yn-008.Zn-038191_0001.fits,12,3.0,699.0,2055.0,697.44747773861,2052.6761848017645,10.009387554628118,9.5060138514613
-48,-8,-38,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-048.Yn-008.Zn-038191_0001.fits,12,4.0,2344.0,2046.0,2344.9769444315993,2047.552870967948,4.4058754986161,3.982007061544313
-48,-8,-38,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-048.Yn-008.Zn-038191_0001.fits,12,5.0,3544.0,2046.0,3543.806804349798,2043.2903196508578,3.717333160650808,4.391505542516318
-48,-8,-38,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-048.Yn-008.Zn-038191_0001.fits,12,6.0,663.0,316.0,664.5767005216825,313.4479550328369,6.904371519096691,4.9760654500001245
-48,-8,-38,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-048.Yn-008.Zn-038191_0001.fits,12,7.0,2326.0,321.0,2326.6270944018224,317.4084578690364,4.506049997980826,2.9004785232005266
-48,-8,-38,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-048.Yn-008.Zn-038191_0001.fits,12,8.0,3533.0,297.0,3536.8900346343657,300.5663303162743,3.347139591102179,2.917548016432378
-47,-7,-37,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-047.Yn-007.Zn-037191_0001.fits,13,0.0,657.0,3808.0,660.2823230923337,3795.169433612722,13.096525375814565,11.041607272658835
-47,-7,-37,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-047.Yn-007.Zn-037191_0001.fits,13,1.0,2326.0,3785.0,2323.1232215269524,3780.0412518666326,9.369667691111289,7.118821092485366
-47,-7,-37,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-047.Yn-007.Zn-037191_0001.fits,13,2.0,3530.0,3794.0,3533.002270528778,3787.875254266244,6.325532853711448,5.367355862652446
